Accession,MM mean abundances (Scaled),MM mean abundances (Scaled-Normalized),MM + Nitrogen mean abundances (Scaled),MM + Nitrogen mean abundances (Scaled-Normalized),MM mean abundances (Raw),MM mean abundances (Raw-Normalized),MM + Nitrogen mean abundances (Raw),MM + Nitrogen mean abundances (Raw-Normalized)
AO090001000294,45.6,0.05213027274881709,63.633333333333326,0.05213027274881709,228171.01302083334,2.0695346921070295e-05,396517.4375,8.854447106630685e-05
AO090005001447,0.0,0.4723429800650452,499.9666666666667,0.4723429800650452,0.0,0.0,162555.01171875,4.384362160128073e-05
AO090011000650,0.0,0.3200405971729778,396.36666666666673,0.3200405971729778,0.0,0.0,291478.828125,6.323542770429338e-05
AO090012001004,0.0,0.2752805487185271,340.2666666666667,0.2752805487185271,0.0,0.0,482519.703125,0.00011136256528593556
AO090011000545,0.0,0.4001369367497374,492.7,0.4001369367497374,0.0,0.0,226172.66145833334,4.891577547989773e-05
AO090020000095,14.5,0.0,0.0,0.0,64767.09765625,5.974252620863366e-06,0.0,0.0
AO090005001614,0.0,0.3601622186127193,500.0,0.3601622186127193,0.0,0.0,147393.32421875,2.6198654761133725e-05
AO090003000605,0.0,0.16758608589493962,210.9333333333333,0.16758608589493962,0.0,0.0,138921.6796875,2.9519482152401727e-05
AO090012000119,0.0,0.3465915145973238,422.1333333333334,0.3465915145973238,0.0,0.0,398158.2708333333,9.121432979242805e-05
AO090003000999,0.0,0.27651589092438417,339.6,0.27651589092438417,0.0,0.0,350334.2109375,7.830071006098353e-05
AO090009000148,0.0,0.21605426501311287,324.15,0.21605426501311287,0.0,0.0,144007.263671875,2.6920084417871016e-05
AO090001000426,40.4,0.223098515054588,264.09999999999997,0.223098515054588,46091.447591145836,3.9234029214726845e-06,367809.4921875,8.792300088413637e-05
AO090005001477,0.0,0.29164386421915806,365.4666666666667,0.29164386421915806,0.0,0.0,650851.59375,0.00014572125953163633
AO090005000737,10.066666666666668,0.3651992895059128,420.13333333333327,0.3651992895059128,4637.458251953127,4.8084403553270653e-08,239815.77083333334,5.9916354175393475e-05
AO090011000655,0.0,0.14258861650367138,173.5,0.14258861650367138,0.0,0.0,424536.4973958333,9.777864065524264e-05
AO090011000940,22.4,0.28537016679839017,323.0,0.28537016679839017,19095.779296875,1.2059420194400106e-06,298273.4036458333,7.534603381387983e-05
AO090103000108,0.0,0.4055659816755835,476.90000000000003,0.4055659816755835,0.0,0.0,457038.53125,0.00011364522222467016
AO090001000098,6.966666666666666,0.23454152156639382,253.0,0.23454152156639382,55569.984375,5.05822626258851e-06,2522001.8333333335,0.0007086129557753799
AO090023000883,0.0,0.427485350033314,500.0,0.427485350033314,0.0,0.0,185929.5859375,4.2354423382499864e-05
AO090701000572,33.4,0.21192460731476215,249.19999999999996,0.21192460731476215,24500.130859375,1.6868047418979714e-06,201804.796875,4.783943349845072e-05
AO090701000554,0.0,0.3720456437308812,472.6000000000001,0.3720456437308812,0.0,0.0,364594.9583333333,8.054387895312517e-05
AO090001000574,0.0,0.4584577312155684,500.0333333333333,0.4584577312155684,0.0,0.0,276363.0625,7.53576925805191e-05
AO090005001393,0.0,1.0,1500.0,1.0,0.0,0.0,233018.296875,3.875860075596741e-05
AO090012000164,19.0,0.0,0.0,0.0,28565.224609375,2.0485043880193634e-06,0.0,0.0
AO090003001194,0.0,0.23826855027117363,286.43333333333334,0.23826855027117363,0.0,0.0,674673.984375,0.00016242700295223585
AO090005001229,0.0,0.4855009773739956,500.0,0.4855009773739956,0.0,0.0,351456.6575520833,9.251975092385536e-05
AO090103000317,0.0,0.1410071076143486,211.60000000000002,0.1410071076143486,0.0,0.0,298788.671875,7.572863101355042e-05
AO090701000751,0.0,0.34437886357739417,490.8,0.34437886357739417,0.0,0.0,4447776.046875,0.0008302749711298199
AO090005000327,39.03333333333334,0.15859103212720516,199.0,0.15859103212720516,49824.513020833336,4.42473301243619e-06,337203.2395833333,7.527887682376486e-05
AO090023000256,16.7,0.40422164506649,460.7333333333333,0.40422164506649,10017.9033203125,6.346305366606898e-07,374539.8229166667,9.232019495222323e-05
AO090009000416,89.80000000000001,0.15221098894829735,192.06666666666663,0.15221098894829735,97121.88802083333,8.799345506559572e-06,274377.3203125,5.723883765052109e-05
AO090009000559,0.0,0.3864940257896247,431.9333333333334,0.3864940257896247,0.0,0.0,246472.00390625,6.591488750369339e-05
AO090010000225,0.0,0.11371313806980062,145.5666666666667,0.11371313806980062,0.0,0.0,402906.78125,8.564742572530287e-05
AO090020000540,0.0,0.4239567670856858,499.99999999999994,0.4239567670856858,0.0,0.0,484919.0026041667,0.00010073421972587209
AO090206000110,142.9,0.16331184765663193,213.6,0.16331184765663193,46447.750325520836,4.082777244845174e-06,96690.55078125,1.6541968806212526e-05
AO090020000703,0.0,0.14764883851045066,180.70000000000002,0.14764883851045066,0.0,0.0,212572.46875,4.71637731218585e-05
AO090103000463,87.46666666666665,0.019601577988176203,29.5,0.019601577988176203,86174.96875,7.796072042794584e-06,38362.96484375,5.491780168294396e-06
AO090103000051,0.0,0.4033904950925719,478.7,0.4033904950925719,0.0,0.0,88452.73958333333,1.8474396571904225e-05
AO090020000523,27.6,0.24911595097769687,289.06666666666666,0.24911595097769687,11389.9306640625,7.946056908070358e-07,161449.26041666666,3.88259595169038e-05
AO090012000436,0.0,0.31629700588277615,390.0333333333333,0.31629700588277615,0.0,0.0,1115099.7291666667,0.00025505893086898206
AO090012000261,29.5,0.3351078734557242,428.43333333333334,0.3351078734557242,8522.73828125,4.834334698927303e-07,181707.53125,3.551364386682089e-05
AO090701000526,32.3,0.2682649489340361,324.76666666666665,0.2682649489340361,16997.490234375,1.0192426570042396e-06,195682.16145833334,4.2502673093488444e-05
AO090120000422,0.0,0.24621420619265025,317.5,0.24621420619265025,0.0,0.0,96917.05729166667,1.779131061555271e-05
AO090005000331,39.4,0.04508819890039903,51.333333333333336,0.04508819890039903,107133.98177083333,9.789363202126912e-06,175481.56770833334,4.1632750531595996e-05
AO090102000348,0.0,0.3350988798474572,379.90000000000003,0.3350988798474572,0.0,0.0,335328.125,8.332208423177851e-05
AO090012000695,14.966666666666667,0.12007677004033802,148.96666666666667,0.12007677004033802,30379.9365234375,2.5854169814514583e-06,420842.640625,9.242407420035622e-05
AO090103000167,0.0,0.24290155805708832,308.3666666666666,0.24290155805708832,0.0,0.0,287698.7552083333,6.172389314502275e-05
AO090102000527,0.0,0.5798231077300535,750.0,0.5798231077300535,0.0,0.0,188555.015625,3.3188170841278165e-05
AO090701000844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AO090038000016,117.13333333333333,0.12139198178008725,144.16666666666666,0.12139198178008725,194380.3125,1.80339649463535e-05,299717.7291666667,7.081923267878379e-05
AO090020000564,0.0,0.42181641578831036,484.7,0.42181641578831036,0.0,0.0,132141.171875,3.1897332674943335e-05
AO090012000994,0.0,0.425795913670681,475.5,0.425795913670681,0.0,0.0,593385.8333333334,0.0001559540273327791
AO090005001361,0.0,0.24770901500114564,295.1666666666667,0.24770901500114564,0.0,0.0,475890.4270833333,0.00011299687379854964
AO090012000210,0.0,0.3825497869923617,469.23333333333335,0.3825497869923617,0.0,0.0,433852.21875,0.000101420493204394
AO090120000008,0.0,0.47081003403139254,500.0,0.47081003403139254,0.0,0.0,195230.42708333334,5.0212376253855844e-05
AO090120000316,25.5,0.11938411875915857,150.86666666666667,0.11938411875915857,37796.404947916664,3.1755126319693404e-06,287759.3645833333,6.436829349297552e-05
AO090120000204,0.0,0.2541240536966563,305.0,0.2541240536966563,0.0,0.0,1002643.9583333334,0.00024812085470109956
AO090005000108,0.0,0.37464763562910824,429.5666666666666,0.37464763562910824,0.0,0.0,218113.27604166666,5.303254589119651e-05
AO090701000063,0.0,0.23563075993527946,285.23333333333335,0.23563075993527946,0.0,0.0,122402.71354166667,2.5856088493441288e-05
AO090023000824,0.0,0.4834732205722862,499.9666666666667,0.4834732205722862,0.0,0.0,115871.435546875,3.159211725334777e-05
AO090701000265,0.0,0.3661755375897704,454.2333333333333,0.3661755375897704,0.0,0.0,291210.6510416667,6.432131663991262e-05
AO090102000599,61.4,0.30964500393898287,317.86666666666673,0.30964500393898287,22018.0556640625,1.7067407262648577e-06,137606.01041666666,3.733673541822876e-05
AO090003001347,0.0,0.49996511534871313,750.0,0.49996511534871313,0.0,0.0,427454.28125,0.00010254380027765493
AO090120000249,14.366666666666665,0.332493151540828,352.76666666666665,0.332493151540828,22329.645833333332,1.6934661652594148e-06,619708.078125,0.00017787012860112316
AO090003001255,0.0,0.37066533989466666,500.0,0.37066533989466666,0.0,0.0,176927.33854166666,3.7974464099486265e-05
AO090003000842,0.0,0.35515247195651306,404.73333333333335,0.35515247195651306,0.0,0.0,522170.8541666667,0.000133170891627379
AO090003000816,5.6,0.2812139669749409,344.40000000000003,0.2812139669749409,8857.751953125,5.488865486056316e-07,769713.4583333334,0.00018081750608273
AO090001000628,0.0,0.3037228694454061,367.9666666666667,0.3037228694454061,0.0,0.0,213515.5390625,4.6622602136472e-05
AO090701000060,0.0,0.469627538628458,500.0,0.469627538628458,0.0,0.0,204889.65885416666,5.564555429295682e-05
AO090102000635,30.400000000000002,0.15459886600125375,184.79999999999998,0.15459886600125375,24220.509765625,1.927112669939447e-06,191308.73958333334,4.3572293605757574e-05
AO090011000963,43.75,0.23911216880029104,272.8333333333333,0.23911216880029104,21245.276611328125,1.4982018627909031e-06,148784.01041666666,3.600702336778363e-05
AO090102000595,0.0,0.3798048329792267,500.0,0.3798048329792267,0.0,0.0,225513.89322916666,4.525843368643272e-05
AO090005001601,0.0,0.4321967692195888,499.9666666666667,0.4321967692195888,0.0,0.0,169738.91666666666,4.04724117128499e-05
AO090701000557,14.299999999999999,0.15758609464729667,183.46666666666667,0.15758609464729667,26813.71875,2.025115026559086e-06,395124.5625,9.89596858463375e-05
AO090009000684,48.55,0.24030479887471645,296.1666666666667,0.24030479887471645,19482.8310546875,1.3510927512212324e-06,146941.92708333334,2.9205326566809485e-05
AO090001000101,59.6,0.2334170323986956,277.3,0.2334170323986956,49577.80859375,3.918140036949837e-06,253472.63020833334,6.134612756308617e-05
AO090023000196,0.0,0.265434957885295,318.06666666666666,0.265434957885295,0.0,0.0,476097.6875,0.00011344931009144614
AO090102000638,34.25,0.14608875200628715,172.96666666666667,0.14608875200628715,33605.5576171875,2.658248695651618e-06,196651.34375,4.724118272472315e-05
AO090003001268,15.3,0.026592376851969104,21.2,0.026592376851969104,26164.35546875,2.2282955697425068e-06,48116.21484375,9.96654234629383e-06
AO090011000648,545.9,0.0,0.0,0.0,105193.142578125,9.150367327545946e-06,0.0,0.0
AO090012000245,18.53333333333333,0.013640302272880822,18.433333333333334,0.013640302272880822,5005330.208333333,0.0004681489490254169,6725719.630208333,0.0013799207070522984
AO090012001015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AO090102000392,25.633333333333336,0.28440074971308255,347.8,0.28440074971308255,24790.489908854168,1.9106389859527573e-06,414304.3229166667,9.459869275242617e-05
AO090012000556,0.0,0.43251172802732607,485.3333333333333,0.43251172802732607,0.0,0.0,315393.2916666667,8.123582588827004e-05
AO090005001052,15.399999999999999,0.24649350545704343,276.8,0.24649350545704343,13663.7294921875,8.482466793483122e-07,285395.3541666667,7.256172665732833e-05
AO090038000455,0.0,0.3906771569722727,500.0,0.3906771569722727,0.0,0.0,603089.21875,0.00012806162871107824
AO090010000495,0.0,0.4285800824252965,500.0,0.4285800824252965,0.0,0.0,187193.82291666666,4.5892262637992606e-05
AO090003000285,0.0,0.40098645477185435,419.35,0.40098645477185435,0.0,0.0,212068.984375,6.191737715973263e-05
AO090102000571,120.35,0.3668016884048795,389.29999999999995,0.3668016884048795,55176.763671875,4.722499800639923e-06,192248.8125,5.5988874253635665e-05
AO090011000340,115.1,0.2812633981070987,344.8666666666666,0.2812633981070987,110036.921875,9.989914733176394e-06,406321.9270833333,9.78519678252745e-05
AO090023000525,71.3,0.027238118303870126,33.43333333333333,0.027238118303870126,71747.99869791667,6.401850610751851e-06,42247.501302083336,7.174998191675214e-06
AO090003000689,0.0,0.41040879240949996,486.5,0.41040879240949996,0.0,0.0,292398.265625,6.985169204212831e-05
AO090166000085,0.0,0.34897601858627797,429.6666666666667,0.34897601858627797,0.0,0.0,106345.53125,2.1778301476510484e-05
AO090026000537,0.0,0.23539154998725675,280.56666666666666,0.23539154998725675,0.0,0.0,199990.78645833334,5.267510972011035e-05
AO090023000382,118.4,0.05830597866122886,69.6,0.05830597866122886,133893.12890625,1.1963348449935898e-05,92131.0625,2.0283385953040112e-05
AO090102000298,28.433333333333334,0.1909809538822249,229.5666666666667,0.1909809538822249,28400.133138020832,2.2299555575063307e-06,278419.7395833333,6.516381840229056e-05
AO090005000610,0.0,0.09981490280132033,113.93333333333334,0.09981490280132033,0.0,0.0,96287.1015625,2.2318983326030247e-05
AO090003000454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AO090001000524,57.300000000000004,0.05707666629466147,70.63333333333333,0.05707666629466147,111451.08072916667,1.0265613454511208e-05,177262.41666666666,3.971068627650659e-05
AO090023000615,96.13333333333333,0.09702587198776806,115.83333333333333,0.09702587198776806,79906.2734375,7.17862578097925e-06,123118.8203125,2.6220374028658797e-05
AO090001000291,0.0,0.3293767606599982,379.8,0.3293767606599982,0.0,0.0,148822.70052083334,3.441632656591184e-05
AO090023000966,0.0,0.6589035010923663,750.0,0.6589035010923663,0.0,0.0,123574.38671875,2.2994739819659304e-05
AO090012000489,92.2,0.2580938798071833,288.23333333333335,0.2580938798071833,2310225.4791666665,0.0002194206127076508,9013242.625,0.0023744647062215996
AO090009000017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AO090124000084,0.0,0.37507602224966696,456.73333333333335,0.37507602224966696,0.0,0.0,178205.04947916666,3.91772463572639e-05
AO090011000884,0.0,0.2851853433502792,330.96666666666664,0.2851853433502792,0.0,0.0,442025.46875,0.00011262982285451689
AO090038000636,0.0,0.41339751377597045,500.0,0.41339751377597045,0.0,0.0,270680.3645833333,6.0210794775541496e-05
AO090010000493,30.85,0.0,0.0,0.0,20113.23046875,1.4886980616145757e-06,0.0,0.0
AO090020000504,0.0,0.3304206883663918,417.8999999999999,0.3304206883663918,0.0,0.0,247476.07291666666,5.233353856986054e-05
AO090124000015,42.6,0.1490382599682969,171.63333333333335,0.1490382599682969,23060.166015625,1.5586810610082944e-06,103931.6953125,2.2326370574409557e-05
AO090010000475,0.0,0.37313241863396707,500.0,0.37313241863396707,0.0,0.0,208922.2265625,3.9495815094357305e-05
AO090026000752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AO090124000008,0.0,0.3764338497338457,464.73333333333335,0.3764338497338457,0.0,0.0,182608.70833333334,3.91521396220646e-05
AO090023000395,0.0,1.0,1500.0,1.0,0.0,0.0,215557.71875,3.572477447188225e-05
AO090701000397,0.0,0.4341765906419723,500.0,0.4341765906419723,0.0,0.0,195441.78125,4.7977000267310064e-05
AO090120000245,0.0,1.0,1500.0,1.0,0.0,0.0,289052.53125,4.8494712117140545e-05
AO090120000109,10.95,0.21991921908771403,261.7,0.21991921908771403,19246.68017578125,1.3617463160301214e-06,551273.3125,0.00013430159923698702
AO090120000137,2.1,0.4185910713236854,489.93333333333334,0.4185910713236854,5319.61962890625,1.5952130495354608e-07,1632811.5416666667,0.0004243368636731814
AO090023000783,16.0,0.13231233284206773,149.66666666666666,0.13231233284206773,2421237.3645833335,0.00022892578138423517,27486655.180338565,0.007465947128840693
AO090020000087,0.0,0.4999877139174112,750.0,0.4999877139174112,0.0,0.0,109848.55859375,1.8427812563296533e-05
AO090003001156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AO090003001305,101.93333333333332,0.08106666666666666,121.6,0.08106666666666666,28105.479817708332,2.314674277531782e-06,36794.41796875,7.83180661335839e-06
AO090012000427,12.366666666666667,0.1804615040946267,220.83333333333334,0.1804615040946267,55578.436848958336,4.776566443843185e-06,1217933.3541666667,0.00029524472946154174
AO090012000502,0.0,0.4030806638009152,499.9666666666667,0.4030806638009152,0.0,0.0,99961.97395833333,2.053750515770197e-05
AO090120000314,0.0,0.12263874760412247,159.73333333333332,0.12263874760412247,0.0,0.0,288301.7083333333,6.026449113645448e-05
AO090120000337,0.0,0.42606782121679093,500.0,0.42606782121679093,0.0,0.0,115445.68489583333,2.436289928903282e-05
AO090020000640,43.199999999999996,0.18822407216370193,217.4,0.18822407216370193,28493.131510416668,2.3113583081581787e-06,179020.453125,4.347860406277564e-05
AO090701000824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AO090026000138,0.0,0.18438180234376486,219.1,0.18438180234376486,0.0,0.0,428072.9166666667,0.00010447285264230127
AO090005001321,0.0,0.27023906461063807,334.53333333333336,0.27023906461063807,0.0,0.0,119824.9140625,2.4962039962578747e-05
AO090009000250,0.0,0.4091809322261077,500.0,0.4091809322261077,0.0,0.0,172149.08854166666,3.6636047651885435e-05
AO090102000065,0.0,0.7097762990165042,750.0,0.7097762990165042,0.0,0.0,261070.3203125,7.74450376025942e-05
AO090023000806,0.0,0.41677074228012717,500.0,0.41677074228012717,0.0,0.0,167189.86458333334,3.867463435386325e-05
AO090003000269,20.8,0.1591943677227586,191.63333333333333,0.1591943677227586,19868.513671875,1.4053060753223058e-06,216036.77083333334,5.031313577560779e-05
AO090005001312,0.0,0.2649910689693599,307.59999999999997,0.2649910689693599,0.0,0.0,130039.85416666667,2.9656942533858814e-05
AO090012000363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AO090003001144,0.0,0.36975893401754517,423.6666666666667,0.36975893401754517,0.0,0.0,117754.29296875,2.489624052205936e-05
AO090038000111,243.0333333333333,0.0,0.0,0.0,104392.82421875,9.730516667124179e-06,0.0,0.0
AO090023000766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AO090012000554,0.0,1.0,1500.0,1.0,0.0,0.0,205119.75,6.522556882990766e-05
AO090020000583,0.0,0.3784688499519698,448.06666666666666,0.3784688499519698,0.0,0.0,296828.4322916667,7.123546448548864e-05
AO090005001084,0.0,0.43635588216812454,500.0,0.43635588216812454,0.0,0.0,184026.64583333334,4.447975277960888e-05
AO090012000964,72.2,0.18943253634780363,220.5,0.18943253634780363,111529.40364583333,1.0566773280050364e-05,446131.9791666667,0.00010903626963081787
AO090005001507,175.5,0.36351513535138014,545.4,0.36351513535138014,77561.53125,7.2158068737403765e-06,388908.34375,6.58449502600245e-05
AO090102000273,0.0,0.4835166575245175,500.0,0.4835166575245175,0.0,0.0,169049.25260416666,4.6726005198574094e-05
AO090005001035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AO090701000124,0.0,1.0,1500.0,1.0,0.0,0.0,177196.84375,2.9059460756474807e-05
AO090009000295,0.0,1.0,1500.0,1.0,0.0,0.0,402984.0,6.829063651343987e-05
AO090166000070,0.0,0.42816425112625106,500.0,0.42816425112625106,0.0,0.0,234745.86458333334,5.4936520637078355e-05
AO090023000332,0.0,1.0,1500.0,1.0,0.0,0.0,131378.328125,2.1098360270239223e-05
AO090701000294,0.0,0.14322919224981034,161.03333333333333,0.14322919224981034,0.0,0.0,226262.46354166666,5.5619701067228336e-05
AO090120000280,0.0,0.3466293051853868,397.76666666666665,0.3466293051853868,0.0,0.0,124515.921875,2.9772066940232856e-05
AO090012000638,0.0,0.291113990373912,351.36666666666673,0.291113990373912,0.0,0.0,227263.53645833334,5.2590448172448436e-05
AO090026000816,0.0,0.42980247361709306,500.0,0.42980247361709306,0.0,0.0,207263.24479166666,4.866295293720699e-05
AO090005000469,0.0,0.22980667086201176,283.6333333333334,0.22980667086201176,0.0,0.0,236070.74479166666,5.362597452801516e-05
AO090166000051,67.5,0.12102985120916053,146.8,0.12102985120916053,67567.71549479167,5.829613602172057e-06,178593.13541666666,3.898708214596481e-05
AO090012000172,0.0,0.3764954717380024,442.1333333333334,0.3764954717380024,0.0,0.0,109132.30729166667,2.239477481601831e-05
AO090010000311,0.0,0.3307597141469823,411.3333333333333,0.3307597141469823,0.0,0.0,219284.11979166666,4.581031632174274e-05
AO090005000416,0.0,0.3413312696135433,437.5,0.3413312696135433,0.0,0.0,249586.40364583334,5.143228252056846e-05
AO090011000142,0.0,0.38385604689867453,500.0,0.38385604689867453,0.0,0.0,189418.77083333334,4.143162421060863e-05
AO090009000630,30.633333333333336,0.16890197566017306,193.93333333333337,0.16890197566017306,98878.39973958333,8.748539150288593e-06,744165.7291666666,0.00018559929929056154
AO090020000508,43.06666666666666,0.013676079523869827,11.0,0.013676079523869827,100642.9375,9.064904606708847e-06,30731.65234375,5.01636298881062e-06
AO090010000783,29.566666666666666,0.004057310561316814,4.8999999999999995,0.004057310561316814,342940.2421875,3.360510838458665e-05,70588.81380208333,1.6934415707423712e-05
AO090020000500,0.0,0.32186287277054376,350.6666666666667,0.32186287277054376,0.0,0.0,225531.28645833334,5.747106944637935e-05
AO090003000685,0.0,0.2684509582679911,327.2333333333333,0.2684509582679911,0.0,0.0,82304.27213541667,1.569102725440648e-05
AO090005001150,0.0,0.34320686138525974,406.56666666666666,0.34320686138525974,0.0,0.0,109055.72916666667,2.3304683372148182e-05
AO090038000415,0.0,0.4597774749441217,500.0,0.4597774749441217,0.0,0.0,2648440.1666666665,0.0007202541152205359
AO090120000485,0.0,0.43633875682272905,500.0333333333333,0.43633875682272905,0.0,0.0,98586.26822916667,2.2016961232641752e-05
AO090023001010,0.0,0.4365929039949829,500.0,0.4365929039949829,0.0,0.0,64912.299479166664,1.4216781677618018e-05
AO090020000418,0.0,0.24620532878839688,281.1333333333333,0.24620532878839688,0.0,0.0,402566.6041666667,0.00010165970867225655
AO090102000297,0.0,0.41969171971540126,500.0,0.41969171971540126,0.0,0.0,81803.54166666667,1.6334500495834806e-05
AO090005001561,0.0,0.3014515494063305,366.90000000000003,0.3014515494063305,0.0,0.0,126172.42447916667,2.6865417281155753e-05
AO090023000113,32.13333333333333,0.04719687174494868,57.73333333333333,0.04719687174494868,20678.607421875,1.562957148659001e-06,47964.82421875,8.33263881966578e-06
AO090003000197,0.0,0.4467249111503387,500.0,0.4467249111503387,0.0,0.0,167648.12239583334,4.3083220545044725e-05
AO090011000036,65.03333333333335,0.015829955423900952,19.2,0.015829955423900952,70831.70833333333,6.486271941883263e-06,27910.686197916668,3.3911998041100236e-06
AO090009000570,11.5,0.07435322436427381,84.16666666666667,0.07435322436427381,23995.195963541668,1.8703378039334883e-06,214177.00520833334,5.326004711970341e-05
AO090009000130,0.0,0.371089494433494,457.4666666666667,0.371089494433494,0.0,0.0,255265.77604166666,5.595160708495895e-05
AO090020000634,0.0,0.3691701322073669,431.9666666666667,0.3691701322073669,0.0,0.0,169958.43229166666,4.223026657710244e-05
AO090026000198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AO090701000021,0.0,0.38780521317690475,450.5,0.38780521317690475,0.0,0.0,76348.08463541667,1.6118095129018134e-05
AO090120000479,0.0,0.31084920849116654,393.4666666666667,0.31084920849116654,0.0,0.0,146315.13541666666,3.172148211970201e-05
AO090005001450,0.0,0.43935488793353333,500.0333333333333,0.43935488793353333,0.0,0.0,146635.33333333334,3.54956495032339e-05
AO090701000754,0.0,0.47072943059074546,706.2,0.47072943059074546,0.0,0.0,111976.734375,1.7727276870221934e-05
AO090005001248,0.0,0.39413109865851537,500.0,0.39413109865851537,0.0,0.0,470958.4791666667,0.00010532464146562602
AO090003000265,0.0,0.3475810670587125,428.23333333333335,0.3475810670587125,0.0,0.0,223195.63541666666,4.907773151970746e-05
AO090023000916,0.0,0.35101764340620645,440.8,0.35101764340620645,0.0,0.0,269983.0104166667,6.567180659151556e-05
AO090103000044,0.0,0.2787055088640909,329.40000000000003,0.2787055088640909,0.0,0.0,134085.16666666666,3.089135729984803e-05
AO090124000024,0.0,0.18772533729789143,221.26666666666665,0.18772533729789143,0.0,0.0,119241.61458333333,2.6425413815516432e-05
AO090001000024,0.0,0.3497027968619708,402.1333333333334,0.3497027968619708,0.0,0.0,2271204.2916666665,0.0005759412260428314
AO090009000395,0.0,0.4174340708768345,500.0,0.4174340708768345,0.0,0.0,298294.7083333333,6.758545101001606e-05
AO090038000561,0.0,0.1785923512695994,217.9666666666667,0.1785923512695994,0.0,0.0,67644.35286458333,1.2041074408435756e-05
AO090012000915,0.0,0.38221309627339295,468.6666666666667,0.38221309627339295,0.0,0.0,215848.59895833334,4.78186762922719e-05
AO090005001486,0.0,0.19208516394403316,227.26666666666665,0.19208516394403316,0.0,0.0,360896.3125,8.74071097413652e-05
AO090026000450,0.0,0.36586559315052036,413.06666666666666,0.36586559315052036,0.0,0.0,165608.74479166666,3.9458457004409204e-05
AO090026000477,256.76666666666665,0.032703516207481347,41.9,0.032703516207481347,570072.4583333334,5.285936111658502e-05,120084.69010416667,2.4131192555737224e-05
AO090003001514,31.25,0.13787602668551044,164.63333333333335,0.13787602668551044,37295.466796875,3.0585352180695915e-06,241637.625,5.494342669812807e-05
AO090011000351,7.8,0.21273221074447257,261.49999999999994,0.21273221074447257,13127.0029296875,8.01988755841269e-07,542721.8229166666,0.00012541898188684006
AO090003000054,0.0,0.3332096913340597,393.40000000000003,0.3332096913340597,0.0,0.0,666659.7604166666,0.0001585781599471888
AO090020000105,0.0,0.10753324584353523,124.7,0.10753324584353523,0.0,0.0,131846.22135416666,3.064642620150178e-05
AO090003001096,28.6,0.30751339073125655,356.8666666666666,0.30751339073125655,7041.701171875,3.7265947654493696e-07,123509.22135416667,2.659635987676439e-05
AO090011000338,0.0,0.4439511359109321,500.0,0.4439511359109321,0.0,0.0,342966.65625,8.56336549168755e-05
AO090003000236,0.0,0.36525626457171617,499.96666666666664,0.36525626457171617,0.0,0.0,98362.32552083333,1.6488920091665044e-05
AO090102000653,42.9,0.34646693005955403,437.5,0.34646693005955403,28197.3984375,2.4730137687650713e-06,413577.359375,8.908004573798627e-05
AO090005000577,0.0,0.42445739863425525,488.8999999999999,0.42445739863425525,0.0,0.0,131918.34375,3.144195324824789e-05
AO090012000188,223.9666666666667,0.012735031337511669,19.3,0.012735031337511669,237911.3125,2.275709899991047e-05,31432.53125,3.7324870802177933e-06
AO090011000635,0.0,0.4193942300934072,475.1000000000001,0.4193942300934072,0.0,0.0,489708.5625,0.00012599402025696024
AO090023000696,0.0,0.3354634884651287,503.25,0.3354634884651287,0.0,0.0,145689.703125,2.8366223216819878e-05
AO090001000143,80.03333333333333,0.140811089028521,161.03333333333333,0.140811089028521,81203.14453125,7.344176802790805e-06,204655.20833333334,4.915532643835278e-05
AO090005000888,0.0,0.42979063875183354,644.8,0.42979063875183354,0.0,0.0,560798.125,9.571130019349211e-05
AO090001000627,31.5,0.23221143779178813,282.5333333333333,0.23221143779178813,17494.876953125,1.3907320050922078e-06,218645.1875,4.917998096897974e-05
AO090003000018,0.0,1.0,1500.0,1.0,0.0,0.0,290013.09375,4.866161264810487e-05
AO090138000075,0.0,0.3834314910648009,441.06666666666666,0.3834314910648009,0.0,0.0,277434.1614583333,7.147534094200765e-05
AO090166000081,94.0,0.0,0.0,0.0,75021.48046875,6.8138788451394245e-06,0.0,0.0
AO090103000342,56.03333333333333,0.35026310694037505,400.40000000000003,0.35026310694037505,48299.647135416664,4.001162479914046e-06,387598.03125,0.00010105219439064958
AO090026000119,36.0,0.20922158490285356,231.5666666666667,0.20922158490285356,13031.376953125,8.030933310362437e-07,100941.50520833333,2.302136668756936e-05
AO090011000846,0.0,0.35295273905462987,442.43333333333334,0.35295273905462987,0.0,0.0,115032.2578125,2.289845708618555e-05
AO090020000395,0.0,0.32258994944029673,388.23333333333335,0.32258994944029673,0.0,0.0,151689.0,3.323894525120216e-05
